Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type
18,"I Bricault, R Kikinis, PR Morrison, E vansonnenberg…","Liver Metastases: 3D Shape–based Analysis of CT Scans for Detection of Local Recurrence after Radiofrequency Ablation 1",2006,"Radiology","pubs.rsna.org","http://pubs.rsna.org/doi/abs/10.1148/radiol.2411050987","http://scholar.google.com/scholar?cites=4437565280923123298&as_sdt=2005&sciodt=0,5&hl=en&num=20",288,"2014-08-04",""
18,"KM Pohl, R Kikinis, WM Wells","Active mean fields: Solving the mean field approximation in the level set framework",2007,"Information Processing in Medical Imaging","Springer","http://link.springer.com/chapter/10.1007/978-3-540-73273-0_3","http://scholar.google.com/scholar?cites=7867597628119356920&as_sdt=2005&sciodt=0,5&hl=en&num=20",289,"2014-08-04",""
18,"T McInerney, R Kikinis","An object-based volumetric deformable atlas for the improved localization of neuroanatomy in MR images",1998,"Medical Image Computing and Computer-Assisted …","Springer","http://link.springer.com/chapter/10.1007/BFb0056274","http://scholar.google.com/scholar?cites=7557174185396164582&as_sdt=2005&sciodt=0,5&hl=en&num=20",290,"2014-08-04",""
17,"…, DA Hovda, G Gerig, AW Toga, R Kikinis…","Comparison of acute and chronic traumatic brain injury using semi-automatic multimodal segmentation of MR volumes",2011,"Journal of …","online.liebertpub.com","http://online.liebertpub.com/doi/abs/10.1089/neu.2011.1920","http://scholar.google.com/scholar?cites=2351187307485469309&as_sdt=2005&sciodt=0,5&hl=en&num=20",291,"2014-08-04",""
17,"G Gerig, R Kikinis, FA Jolesz","Image processing of routine spin-echo MR images to enhance vascular structures: Comparison with MR angiography",1990,"3D Imaging in Medicine","Springer","http://link.springer.com/chapter/10.1007/978-3-642-84211-5_7","http://scholar.google.com/scholar?cites=6668928470635712132&as_sdt=2005&sciodt=0,5&hl=en&num=20",292,"2014-08-04",""
17,"Y Koseki, R Kikinis, FA Jolesz, K Chinzei","Precise evaluation of positioning repeatability of MR-compatible manipulator inside MRI",2004,"Medical Image Computing and …","Springer","http://link.springer.com/chapter/10.1007/978-3-540-30136-3_25","http://scholar.google.com/scholar?cites=178593121010952472&as_sdt=2005&sciodt=0,5&hl=en&num=20",293,"2014-08-04",""
17,"KC Yeshwant, EB Seldin, R Kikinis…","A computer-assisted approach to planning multidimensional distraction osteogenesis",2005,"Atlas of the Oral and …","Elsevier","","http://scholar.google.com/scholar?cites=1206414946999392620&as_sdt=2005&sciodt=0,5&hl=en&num=20",294,"2014-08-04","CITATION"
17,"…, A Tannenbam, FA Jolesz, R Kikinis","Advanced nonrigid registration algorithms for image fusion",2002,"Brain Mapping: The …","spl.harvard.edu","","http://scholar.google.com/scholar?cites=5452651283488217650&as_sdt=2005&sciodt=0,5&hl=en&num=20",295,"2014-08-04","PDF"
16,"I Haber, R Kikinis, CF Westin","Phase-driven finite element model for spatio-temporal tracking in cardiac tagged MRI",2001,"Medical Image Computing and Computer- …","Springer","http://link.springer.com/chapter/10.1007/3-540-45468-3_217","http://scholar.google.com/scholar?cites=10252254937790099232&as_sdt=2005&sciodt=0,5&hl=en&num=20",296,"2014-08-04",""
16,"…, H Aoyama, WE Lorensen, R Kikinis","Virtual pancreatoscopy of mucin-producing pancreatic tumors",1998,"Computer Aided …","informahealthcare.com","http://informahealthcare.com/doi/abs/10.3109/10929089809149848","http://scholar.google.com/scholar?cites=12902394562104215775&as_sdt=2005&sciodt=0,5&hl=en&num=20",297,"2014-08-04",""
16,"A Bhalerao, H Pfister, M Halle, R Kikinis","Fast re-rendering of volume and surface graphics by depth, color, and opacity buffering",2000,"Medical image analysis","Elsevier","http://www.sciencedirect.com/science/article/pii/S1361841500000177","http://scholar.google.com/scholar?cites=14182624804574617392&as_sdt=2005&sciodt=0,5&hl=en&num=20",298,"2014-08-04",""
16,"…, C MAMISCH, C KOLVENBACH, RON KIKINIS","Variations in levator ani volume and geometry in women: the application of MR based 3D reconstruction in evaluating pelvic floor dysfunction.",2001,"Arch. Esp. …","aeurologia.com","","http://scholar.google.com/scholar?cites=10007983000410896876&as_sdt=2005&sciodt=0,5&hl=en&num=20",299,"2014-08-04","PDF"
15,"C Pachai, YM Zhu, CRG Guttmann, R Kikinis…","Unsupervised and adaptive segmentation of multispectral 3d magnetic resonance images of human brain: a generic approach",2001,"… Image Computing and …","Springer","http://link.springer.com/chapter/10.1007/3-540-45468-3_127","http://scholar.google.com/scholar?cites=12202229858644912106&as_sdt=2005&sciodt=0,5&hl=en&num=20",300,"2014-08-04",""
15,"M Maddah, KH Zou, WM Wells, R Kikinis…","Automatic optimization of segmentation algorithms through simultaneous truth and performance level estimation (STAPLE)",2004,"… Image Computing and …","Springer","http://link.springer.com/chapter/10.1007/978-3-540-30135-6_34","http://scholar.google.com/scholar?cites=16368593151098869163&as_sdt=2005&sciodt=0,5&hl=en&num=20",301,"2014-08-04",""
15,"M Leventon, E Grimson, O Faugeras, R Kikinis…","Knowledge-based segmentation of medical images",2003,"Geometric Level Set …","Springer","http://link.springer.com/chapter/10.1007/0-387-21810-6_21","http://scholar.google.com/scholar?cites=12281255601221237210&as_sdt=2005&sciodt=0,5&hl=en&num=20",302,"2014-08-04",""
15,"A Fedorov, N Chrisochoides, R Kikinis…","An evaluation of three approaches to tetrahedral mesh generation for deformable registration of brain MR images",2006,"… Imaging: Nano to …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=1625002","http://scholar.google.com/scholar?cites=10219297913548600357&as_sdt=2005&sciodt=0,5&hl=en&num=20",303,"2014-08-04",""
14,"G Gerig, R Kikinis, O Kübler","Significant improvement of MR image data quality using anisotropic diffusion filtering",1990,"","ETH, Institute for Communication …","","http://scholar.google.com/scholar?cites=14403803081071876217&as_sdt=2005&sciodt=0,5&hl=en&num=20",304,"2014-08-04","CITATION"
17,"…, J De Siebenthal, S Bouix, RW McCarley, R Kikinis…","Stochastic tractography study of inferior frontal gyrus anatomical connectivity in schizophrenia",2011,"Neuroimage","Elsevier","http://www.sciencedirect.com/science/article/pii/S1053811911000826","http://scholar.google.com/scholar?cites=13953564697693677904&as_sdt=2005&sciodt=0,5&hl=en&num=20",305,"2014-08-04",""
15,"A Fedorov, N Chrisochoides, R Kikinis…","Tetrahedral mesh generation for medical imaging",2005,"… Conference on Medical …","reweb.wm.edu","","http://scholar.google.com/scholar?cites=10402304008718050274&as_sdt=2005&sciodt=0,5&hl=en&num=20",306,"2014-08-04","PDF"
13,"…, C Alberola-López, J Ellsmere, R Kikinis…","Freehand ultrasound reconstruction based on roi prior modeling and normalized convolution",2003,"… Image Computing and …","Springer","http://link.springer.com/chapter/10.1007/978-3-540-39903-2_47","http://scholar.google.com/scholar?cites=15800599703684500536&as_sdt=2005&sciodt=0,5&hl=en&num=20",307,"2014-08-04",""
14,"…, L Clarke, RD Bucholz, H Fuchs, R Kikinis…","White paper: Challenges and opportunities in computer‐assisted interventions January 2001",2001,"Computer Aided …","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1002/igs.1021/full","http://scholar.google.com/scholar?cites=16925593540513462023&as_sdt=2005&sciodt=0,5&hl=en&num=20",308,"2014-08-04",""
13,"…, G Gerig, A Radmanesh, SK Warfield, R Kikinis…","Evaluation of brain MRI alignment with the robust Hausdorff distance measures",2008,"Advances in Visual …","Springer","http://link.springer.com/chapter/10.1007/978-3-540-89639-5_57","http://scholar.google.com/scholar?cites=7659269820714112206&as_sdt=2005&sciodt=0,5&hl=en&num=20",309,"2014-08-04",""
13,"…, O Faugeras, R Keriven, CF Westin, R Kikinis","MRA segmentation using active contour models",2004,"US Patent …","Google Patents","http://www.google.com/patents/US6718054","http://scholar.google.com/scholar?cites=4908193356683385219&as_sdt=2005&sciodt=0,5&hl=en&num=20",310,"2014-08-04",""
14,"A Bzostek, R Kumar, N Hata, O Schorr, R Kikinis…","Distributed modular computer-integrated surgical robotic systems: Implementation using modular software and networked systems",2000,"… Image Computing and …","Springer","http://link.springer.com/chapter/10.1007/978-3-540-40899-4_101","http://scholar.google.com/scholar?cites=16583060248874642785&as_sdt=2005&sciodt=0,5&hl=en&num=20",311,"2014-08-04",""
14,"FA Jolesz, R Kikinis","Intraoperative imaging revolutionizes therapy.",1995,"Diagnostic imaging","ncbi.nlm.nih.gov","","http://scholar.google.com/scholar?cites=15930465064352692014&as_sdt=2005&sciodt=0,5&hl=en&num=20",312,"2014-08-04","CITATION"
13,"…, NS Nathan, O Rienhoff, R Kikinis…","Finite-element-method (FEM) model generation of time-resolved 3D echocardiographic geometry data for mitral-valve volumetry",2006,"Biomedical …","biomedcentral.com","","http://scholar.google.com/scholar?cites=10947345625305542489&as_sdt=2005&sciodt=0,5&hl=en&num=20",313,"2014-08-04","HTML"
12,"R Kikinis, S Pieper","3D Slicer as a tool for interactive brain tumor segmentation",2011,"… in Medicine and Biology Society, EMBC, …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=6091765","http://scholar.google.com/scholar?cites=6188659271530123803&as_sdt=2005&sciodt=0,5&hl=en&num=20",314,"2014-08-04",""
12,"…, PG Nestor, S Bouix, M Dreusicke, R Kikinis…","Relationship between white matter integrity, attention, and memory in schizophrenia: a diffusion tensor imaging study",2009,"Brain imaging and …","Springer","http://link.springer.com/article/10.1007/s11682-009-9061-8","http://scholar.google.com/scholar?cites=11943618740413165706&as_sdt=2005&sciodt=0,5&hl=en&num=20",315,"2014-08-04",""
11,"ADS HAKER, R KIKINIS…","Workflow modeling and analysis of computer guided prostate brachytherapy under MR imaging control",2004,"Medicine Meets Virtual …","books.google.com","http://books.google.com/books?hl=en&lr=&id=m0sccMIKGp0C&oi=fnd&pg=PA72&dq=Ron+Kikinis&ots=lSACVRk5vq&sig=_OBzPzpzgeMBiJlp9ZXROZFy31I","http://scholar.google.com/scholar?cites=6787810887773342822&as_sdt=2005&sciodt=0,5&hl=en&num=20",316,"2014-08-04",""
11,"GJ Ettinger, ME Leventon, WEL Grimson, R Kikinis…","Experimentation with a transcranial magnetic stimulation system for functional brain mapping",1997,"CVRMed-MRCAS' …","Springer","http://link.springer.com/chapter/10.1007/BFb0029270","http://scholar.google.com/scholar?cites=1270319663980317285&as_sdt=2005&sciodt=0,5&hl=en&num=20",317,"2014-08-04",""
11,"Y Gao, A Tannenbaum, R Kikinis","Simultaneous multi-object segmentation using local robust statistics and contour interaction",2011,"Medical Computer Vision. Recognition …","Springer","http://link.springer.com/chapter/10.1007/978-3-642-18421-5_19","http://scholar.google.com/scholar?cites=15974568427586224310&as_sdt=2005&sciodt=0,5&hl=en&num=20",318,"2014-08-04",""
11,"R Kikinis, WM Wells III","Correction of magnetic resonance imager intensity inhomogeneities using tissue properties",1996,"US Patent 5,551,431","Google Patents","http://www.google.com/patents/US5551431","http://scholar.google.com/scholar?cites=15324664653868369639&as_sdt=2005&sciodt=0,5&hl=en&num=20",319,"2014-08-04",""
11,"…, V Magnotta, W Sibbitt, C Roldan, R Kikinis…","An automated method for segmenting white matter lesions through multi-level morphometric feature classification with application to lupus",2010,"Frontiers in human …","ncbi.nlm.nih.gov","","http://scholar.google.com/scholar?cites=17560766328412286381&as_sdt=2005&sciodt=0,5&hl=en&num=20",320,"2014-08-04","HTML"
11,"MW Halle, R Kikinis","Flexible frameworks for medical multimedia",2004,"Proceedings of the 12th annual ACM international …","dl.acm.org","http://dl.acm.org/citation.cfm?id=1027708","http://scholar.google.com/scholar?cites=8695955766642423110&as_sdt=2005&sciodt=0,5&hl=en&num=20",321,"2014-08-04",""
11,"R Kikinis, PL Gleason…","Image guidance techniques for neurosurgery",1994,"Visualization in …","proceedings.spiedigitallibrary.org","http://proceedings.spiedigitallibrary.org/proceeding.aspx?articleid=983124","http://scholar.google.com/scholar?cites=14057869380977723597&as_sdt=2005&sciodt=0,5&hl=en&num=20",322,"2014-08-04",""
13,"Y Liu, A Fedorov, R Kikinis…","Real-time non-rigid registration of medical images on a cooperative parallel architecture",2009,"… and Biomedicine, 2009 …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=5341747","http://scholar.google.com/scholar?cites=1331190828436611600&as_sdt=2005&sciodt=0,5&hl=en&num=20",323,"2014-08-04",""
12,"Y Gao, R Kikinis, S Bouix, M Shenton…","A 3< i> D</i> interactive multi-object segmentation tool using local robust statistics driven active contours",2012,"Medical image …","Elsevier","http://www.sciencedirect.com/science/article/pii/S1361841512000837","http://scholar.google.com/scholar?cites=5386796586716720857&as_sdt=2005&sciodt=0,5&hl=en&num=20",324,"2014-08-04",""
11,"…, FA Jolesz, J Tieman, R Kikinis…","Extraction of morphometric information from dual echo magnetic resonance brain images",1990,"Lausanne-DL …","proceedings.spiedigitallibrary.org","http://proceedings.spiedigitallibrary.org/proceeding.aspx?articleid=951323","http://scholar.google.com/scholar?cites=17501885626336276886&as_sdt=2005&sciodt=0,5&hl=en&num=20",325,"2014-08-04",""
11,"E Pichon, A Tannenbaum, R Kikinis","A statistically based surface evolution method for medical image segmentation: presentation and validation",2003,"","Springer","","http://scholar.google.com/scholar?cites=16570781260205923730&as_sdt=2005&sciodt=0,5&hl=en&num=20",326,"2014-08-04","BOOK"
11,"…, S Morikawa, H Iseki, M Hashizume, R Kikinis","Application of open source image guided therapy software in MR-guided therapies",2007,"… Image Computing and …","Springer","http://link.springer.com/chapter/10.1007/978-3-540-75757-3_60","http://scholar.google.com/scholar?cites=6197786988282669691&as_sdt=2005&sciodt=0,5&hl=en&num=20",327,"2014-08-04",""
11,"…, IF Talos, M Halle, MA Musen, R Kikinis","Computational neuroanatomy: ontology-based representation of neural components and connectivity",2009,"BMC …","biomedcentral.com","","http://scholar.google.com/scholar?cites=13158904234692243354&as_sdt=2005&sciodt=0,5&hl=en&num=20",328,"2014-08-04","HTML"
11,"…, S Novellas, N Ayache, R Kikinis…","Monitoring slowly evolving tumors",2008,"… Imaging: From Nano …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=4541120","http://scholar.google.com/scholar?cites=839751467930552274&as_sdt=2005&sciodt=0,5&hl=en&num=20",329,"2014-08-04",""
11,"M Watanabe, R Kikinis, CF Westin","Level set-based integration of segmentation and computational fluid dynamics for flow correction in phase contrast angiography",2003,"Academic radiology","Elsevier","http://www.sciencedirect.com/science/article/pii/S1076633203005099","http://scholar.google.com/scholar?cites=14568282227259528192&as_sdt=2005&sciodt=0,5&hl=en&num=20",330,"2014-08-04",""
10,"…, H Mamata, RR Gill, N Hata, R Kikinis…","Impact of nonrigid motion correction technique on pixel‐wise pharmacokinetic analysis of free‐breathing pulmonary dynamic contrast‐enhanced MR imaging",2011,"Journal of Magnetic …","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1002/jmri.22490/full","http://scholar.google.com/scholar?cites=17352097979638858177&as_sdt=2005&sciodt=0,5&hl=en&num=20",331,"2014-08-04",""
10,"…, JG Bhagwat, SJ Haker, R Kikinis…","A global goodness-of-fit test for receiver operating characteristic curve analysis via the bootstrap method",2005,"Journal of biomedical …","Elsevier","","http://scholar.google.com/scholar?cites=3239274700049622136&as_sdt=2005&sciodt=0,5&hl=en&num=20",332,"2014-08-04","HTML"
10,"…, P Golland, FA Jolesz, KR Loughlin, R Kikinis","Three-dimensional computed tomography for planning urologic surgery",1998,"Urologic Clinics of North …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0094014305704377","http://scholar.google.com/scholar?cites=3733820161242230499&as_sdt=2005&sciodt=0,5&hl=en&num=20",333,"2014-08-04",""
10,"…, IF Talos, A Golby, PM Black, R Kikinis…","An anisotropic material model for image guided neurosurgery",2004,"… Image Computing and …","Springer","http://link.springer.com/chapter/10.1007/978-3-540-30136-3_34","http://scholar.google.com/scholar?cites=10887730045720823679&as_sdt=2005&sciodt=0,5&hl=en&num=20",334,"2014-08-04",""
10,"I Bricault, R Kikinis, E van Sonnenberg…","3D analysis of radiofrequency-ablated tumors in liver: a computer-aided diagnosis tool for early detection of local recurrences",2004,"… Image Computing and …","Springer","http://link.springer.com/chapter/10.1007/978-3-540-30136-3_129","http://scholar.google.com/scholar?cites=9520151372299462527&as_sdt=2005&sciodt=0,5&hl=en&num=20",335,"2014-08-04",""
12,"…, O Trentz, AL Jacob, R Kikinis…","Protrusion of Hardware Impairs Forearm Rotation After Olecranon FixationA Report of Two Cases",2007,"The Journal of Bone …","caseconnector.jbjs.org","http://caseconnector.jbjs.org/article.aspx?articleid=27999","http://scholar.google.com/scholar?cites=5819078212583541840&as_sdt=2005&sciodt=0,5&hl=en&num=20",336,"2014-08-04",""
10,"…, J Kettenbach, MO Sweeney, R Kikinis…","A Comparison of Biventricular and Conventional Transvenous Defibrillation",2004,"Pacing and clinical …","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1111/j.1540-8159.2004.00491.x/full","http://scholar.google.com/scholar?cites=16727248589892724837&as_sdt=2005&sciodt=0,5&hl=en&num=20",337,"2014-08-04",""
10,"KH Zou, WM Wells III, MR Kaus, R Kikinis…","Statistical validation of automated probabilistic segmentation against composite latent expert ground truth in MR imaging of brain tumors",2002,"… Image Computing and …","Springer","http://link.springer.com/chapter/10.1007/3-540-45786-0_39","http://scholar.google.com/scholar?cites=15018592961346014953&as_sdt=2005&sciodt=0,5&hl=en&num=20",338,"2014-08-04",""
9,"…, GL Kindlmann, JC Ross, R Kikinis…","Computed tomographic measures of pulmonary vascular morphology in smokers and their clinical implications",2013,"American journal of …","Am Thoracic Soc","http://www.atsjournals.org/doi/abs/10.1164/rccm.201301-0162OC","http://scholar.google.com/scholar?cites=17209428176660415278&as_sdt=2005&sciodt=0,5&hl=en&num=20",339,"2014-08-04",""
9,"…, DS Williamson, MG Wilson, R Kikinis","Computer-assisted quantification of periaxial bone rotation from X-ray CT",1998,"Journal of computer …","journals.lww.com","http://journals.lww.com/jcat/Abstract/1998/07000/Computer_Assisted_Quantification_of_Periaxial_Bone.20.aspx","http://scholar.google.com/scholar?cites=12681059885587073122&as_sdt=2005&sciodt=0,5&hl=en&num=20",340,"2014-08-04",""
9,"…, J Kettenbach, MO Sweeney, R Kikinis…","Patient-specific computational analysis of transvenous defibrillation: a comparison to clinical metrics in humans",2004,"Annals of biomedical …","Springer","http://link.springer.com/article/10.1023/B:ABME.0000030253.95538.80","http://scholar.google.com/scholar?cites=14503596401669399085&as_sdt=2005&sciodt=0,5&hl=en&num=20",341,"2014-08-04",""
9,"…, CRG Guttmann, M Albert, FA Jolesz, R Kikinis","Fractional segmentation of white matter",1999,"… Image Computing and …","Springer","http://link.springer.com/chapter/10.1007/10704282_7","http://scholar.google.com/scholar?cites=4219376994907793820&as_sdt=2005&sciodt=0,5&hl=en&num=20",342,"2014-08-04",""
9,"…, DL Rubin, M Halle, M Musen, R Kikinis","A prototype symbolic model of canonical functional neuroanatomy of the motor system",2008,"Journal of biomedical …","Elsevier","","http://scholar.google.com/scholar?cites=3060755468626817017&as_sdt=2005&sciodt=0,5&hl=en&num=20",343,"2014-08-04","HTML"
10,"R Kikinis, SK Warfield, CF Westin","High performance computing (HPC) in medical image analysis (MIA) at the surgical planning laboratory (SPL)",1998,"Proceedings of the 3rd High …","Citeseer","","http://scholar.google.com/scholar?cites=5909822965758251501&as_sdt=2005&sciodt=0,5&hl=en&num=20",344,"2014-08-04","CITATION"
8,"CF Westin Ron Kikinis, H Knutsson","Adaptive image filtering",2000,"Handbook of medical imaging","dl.acm.org","","http://scholar.google.com/scholar?cites=6290350729435332693&as_sdt=2005&sciodt=0,5&hl=en&num=20",345,"2014-08-04","CITATION"
9,"TM Lindig, V Kumar, R Kikinis, S Pieper…","Spiny versus stubby: 3D reconstruction of human myenteric (type I) neurons",2009,"Histochemistry and cell …","Springer","http://link.springer.com/article/10.1007/s00418-008-0505-9","http://scholar.google.com/scholar?cites=878240505701341423&as_sdt=2005&sciodt=0,5&hl=en&num=20",346,"2014-08-04",""
8,"S Jiang, N Hata, R Kikinis","Needle insertion simulation for image-guided brachytherapy of prostate cancer",2008,"Bioinformatics and Biomedical …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=4535629","http://scholar.google.com/scholar?cites=10744472862367401953&as_sdt=2005&sciodt=0,5&hl=en&num=20",347,"2014-08-04",""
8,"K Krissian, R Kikinis, CF Westin","Algorithms for extracting vessel centerlines",2004,"Department of Radiology, …","lmi.bwh.harvard.edu","","http://scholar.google.com/scholar?cites=15643800288948120365&as_sdt=2005&sciodt=0,5&hl=en&num=20",348,"2014-08-04","PDF"
11,"…, DF Pace, G Gerig, DA Hovda, R Kikinis…","Neuroimaging of structural pathology and connectomics in traumatic brain injury: toward personalized outcome prediction",2012,"NeuroImage: Clinical","Elsevier","","http://scholar.google.com/scholar?cites=15813642679524041684&as_sdt=2005&sciodt=0,5&hl=en&num=20",349,"2014-08-04","HTML"
9,"…, B Freisleben, AJ Golby, C Nimsky, R Kikinis","GBM volumetry using the 3D Slicer medical image computing platform",2013,"Scientific reports","nature.com","","http://scholar.google.com/scholar?cites=93447118575190036&as_sdt=2005&sciodt=0,5&hl=en&num=20",350,"2014-08-04","HTML"
8,"V Grau, R Kikinis, M Alcaniz…","Cortical gray matter segmentation using an improved watershed-transform",2003,"Engineering in Medicine …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=1279828","http://scholar.google.com/scholar?cites=18034198819399875772&as_sdt=2005&sciodt=0,5&hl=en&num=20",351,"2014-08-04",""
8,"J Rexilius, H Handels, A Nabavi, R Kikinis…","Automatic nonrigid registration for tracking brain shift during neurosurgery",2002,"Bildverarbeitung für die …","Springer","http://link.springer.com/chapter/10.1007/978-3-642-55983-9_31","http://scholar.google.com/scholar?cites=6827099659200616516&as_sdt=2005&sciodt=0,5&hl=en&num=20",352,"2014-08-04",""
7,"…, C Wyatt, JB Daunais, WM Wells, R Kikinis","Suppl 2: Atlas-Guided Segmentation of Vervet Monkey Brain MRI",2011,"The open …","ncbi.nlm.nih.gov","","http://scholar.google.com/scholar?cites=8770851959889983271&as_sdt=2005&sciodt=0,5&hl=en&num=20",353,"2014-08-04","HTML"
7,"WM Wells III, M Halle, R Kikinis, P Viola","Alignment and tracking using graphics hardware",1996,"Image Understanding Workshop, DARPA","","","http://scholar.google.com/scholar?cites=12938986973482840290&as_sdt=2005&sciodt=0,5&hl=en&num=20",354,"2014-08-04","CITATION"
7,"…, MA Choti, RH Taylor, R Kikinis…","CISUS: an integrated 3D ultrasound system for IGT using a modular tracking API",2004,"Medical …","proceedings.spiedigitallibrary.org","http://proceedings.spiedigitallibrary.org/proceeding.aspx?articleid=840880","http://scholar.google.com/scholar?cites=8517024096190761185&as_sdt=2005&sciodt=0,5&hl=en&num=20",355,"2014-08-04",""
7,"…, C Zilkens, MB Millis, JA Richolt, R Kikinis…","Range of Motion after CT based simulation of Intertrochanteric Corrective Osteotomy in cases of Slipped Capital Femoral Epiphysis (SCFE): Comparison of …",2009,"Journal of pediatric …","ncbi.nlm.nih.gov","","http://scholar.google.com/scholar?cites=3504570754255931813&as_sdt=2005&sciodt=0,5&hl=en&num=20",356,"2014-08-04","HTML"
7,"…, A Fedorov, IF Talos, A Golby, WM Wells, R Kikinis…","A new metric for detecting change in slowly evolving brain tumors: validation in meningioma patients",2011,"Neurosurgery","ncbi.nlm.nih.gov","","http://scholar.google.com/scholar?cites=8139440357742052897&as_sdt=2005&sciodt=0,5&hl=en&num=20",357,"2014-08-04","HTML"
7,"S Nakajima, R Kikinis, PML Black, H Atsumi…","Image-guided neurosurgery at Brigham and Women's Hospital",1998,"Computer-Assisted …","Springer","http://link.springer.com/chapter/10.1007/978-4-431-65889-4_16","http://scholar.google.com/scholar?cites=15248186741084923754&as_sdt=2005&sciodt=0,5&hl=en&num=20",358,"2014-08-04",""
10,"…, M Niznikiewicz, CF Westin, R Kikinis…","Anterior limb of the internal capsule in schizophrenia: a diffusion tensor tractography study",2012,"Brain imaging and …","Springer","http://link.springer.com/article/10.1007/s11682-012-9152-9","http://scholar.google.com/scholar?cites=3778088226279283500&as_sdt=2005&sciodt=0,5&hl=en&num=20",359,"2014-08-04",""
7,"…, SK Warfield, J Rexilius, R Kikinis","Non-rigid registration of a 3D ultrasound and a MR image data set of the female pelvic floor using a biomechanical model",2005,"Biomedical …","biomedcentral.com","","http://scholar.google.com/scholar?cites=16600874683364696264&as_sdt=2005&sciodt=0,5&hl=en&num=20",360,"2014-08-04","HTML"
7,"…, SA Benton, RG Guttmann, R Kikinis","Holographic video display of time-series volumetric medical data",2003,"… , 2003. VIS 2003. …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=1250424","http://scholar.google.com/scholar?cites=12929078726833015413&as_sdt=2005&sciodt=0,5&hl=en&num=20",361,"2014-08-04",""
7,"…, SS Yoo, RB Schwartz, R Kikinis…","Partial wavelet encoding: a new approach for accelerating temporal resolution in contrast-enhanced MR imaging",1999,"Journal of Magnetic …","spl.harvard.edu","","http://scholar.google.com/scholar?cites=11897948811110320409&as_sdt=2005&sciodt=0,5&hl=en&num=20",362,"2014-08-04","PDF"
7,"…, H Atsumi, E Grimson, F Jolesz, R Kikinis…","Three-dimensional image reconstruction for low-grade glioma surgery",1998,"Neurosurgical …","thejns.org","http://thejns.org/doi/abs/10.3171/foc.1998.4.4.10","http://scholar.google.com/scholar?cites=12922735343901342474&as_sdt=2005&sciodt=0,5&hl=en&num=20",363,"2014-08-04",""
6,"…, A Chabrerie, ME Leventon, E Grimson, R Kikinis…","Excision of cortical dysplasia in the language area with use of a surgical navigator: a case report",1998,"…","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1111/j.1528-1157.1998.tb01338.x/abstract","http://scholar.google.com/scholar?cites=10354577808973323496&as_sdt=2005&sciodt=0,5&hl=en&num=20",364,"2014-08-04",""
6,"…, A Nabavi, BMM Macq, R Kikinis…","Real-time simulation and visualization of volumetric brain deformation for image-guided neurosurgery",2001,"Medical …","proceedings.spiedigitallibrary.org","http://proceedings.spiedigitallibrary.org/proceeding.aspx?articleid=905719","http://scholar.google.com/scholar?cites=9229650704027293142&as_sdt=2005&sciodt=0,5&hl=en&num=20",365,"2014-08-04",""
7,"JA Richolt, N Hata, R Kikinis, D Scale…","Quantitative evaluation of angular measurements on plain radiographs in patients with slipped capital femoral epiphysis: a 3-dimensional analysis of computed …",2008,"Journal of Pediatric …","journals.lww.com","http://journals.lww.com/pedorthopaedics/Abstract/2008/04000/Quantitative_Evaluation_of_Angular_Measurements_on.3.aspx","http://scholar.google.com/scholar?cites=8940091809028434182&as_sdt=2005&sciodt=0,5&hl=en&num=20",366,"2014-08-04",""
6,"R Kikinis, ME Shenton","Dan V. losifescu, Robert W",1996,"McCarley, Pairash Saiviroonporn, Hiroto H. Hokama, …","","","http://scholar.google.com/scholar?cites=13042183986941557429&as_sdt=2005&sciodt=0,5&hl=en&num=20",367,"2014-08-04","CITATION"
6,"…, PM Black, FA Jolesz, R Kikinis…","Tracking volumetric brain deformation during image guided neurosurgery",2001,"… and Exploration in …","splweb.bwh.harvard.edu","","http://scholar.google.com/scholar?cites=11407785559013288511&as_sdt=2005&sciodt=0,5&hl=en&num=20",368,"2014-08-04","PDF"
6,"DV Iosifescu, ME Shenton, SK Warfield, R Kikinis…","An automated measurement of subcortical brain MR structures in schizophrenia",1997,"age","spl.harvard.edu","","http://scholar.google.com/scholar?cites=13477820960895741157&as_sdt=2005&sciodt=0,5&hl=en&num=20",369,"2014-08-04","HTML"
